universe_id,rank,z_value,sigma_arcmin,lon_deg,lat_deg,E,I,lock_epoch,variant
3257,1,-76.98900559991303,30.0,73.65234374999999,-24.7064124541498,56.42673086338323,0.0,312,E-only
4515,1,-77.52829152496828,30.0,139.482421875,-12.941631985423356,44.413897444454946,0.0,310,E-only
4950,1,-83.4646988356679,30.0,59.32617187500001,-35.86924773198294,55.281846127121256,0.0,305,E-only
7232,1,-82.81315789696328,30.0,61.787109375,-31.388166464348544,50.39760829277872,0.0,305,E-only
7232,1,-92.09583922208823,30.0,127.52929687499997,10.806922874860334,50.39760829277872,0.0,305,E-only
7352,1,-90.53585699607481,30.0,111.00585937499999,16.80183759342819,54.44714466853726,0.0,305,E-only
7352,1,-86.73848122672328,30.0,6.6796875,29.05684259278506,54.44714466853726,0.0,305,E-only
9153,1,-75.59635255377506,30.0,183.5956416464891,51.546240405220125,22.18959206469601,0.0,305,E-only
9153,1,-75.6693931430426,30.0,292.1625,52.80185378173063,22.18959206469601,0.0,305,E-only
